id,reporter_id,reporter_reputation,region_name,coast_split,hazard_type,severity,description,text_lang,latitude,longitude,gps_accuracy,device_timestamp,server_timestamp,time_delta_sec,exif_valid,exif_lat,exif_lng,media_url,media_hash,wave_height_m,wind_speed_kmh,ground_truth
rep_0635,usr_030,0.45,"Paradip, Odisha",east,storm-surge,High,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,20.662599,86.756866,197.49,2025-08-18T07:00:00,2025-08-18T10:19:00,11940,0,,,https://example.com/media_634.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,0.71,13.5,REJECTED
rep_0636,usr_030,0.45,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.648046,83.181109,75.66,2025-08-17T14:07:13.836333,2025-08-17T14:14:13.836333,420,0,,,https://example.com/media_635.jpg,58899063df10166ea0434f5a9ab5fedd67c479e64346b250a53239112bfc1be4,2.48,37.0,VERIFIED
rep_0637,usr_040,0.6,"Nagapattinam, Tamil Nadu",east,coastal-erosion,Low,Sunny clear weather at beach having fun with friends.,en,11.062414,80.161617,7.56,2025-08-16T14:00:00,2025-08-16T17:17:00,11820,0,,,https://example.com/media_636.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.29,10.2,REJECTED
rep_0638,usr_006,0.88,"Visakhapatnam, Andhra Pradesh",east,flood,Low,Hotel discount booking promotion near seaside.,en,17.685485,83.219478,7.5,2025-08-16T01:00:00,2025-08-16T02:16:00,4560,0,,,,,1.26,21.3,REJECTED
rep_0639,usr_025,0.2,"Nagapattinam, Tamil Nadu",east,flood,Low,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,10.86235,80.137003,6.09,2025-08-16T07:00:00,2025-08-16T08:48:00,6480,0,,,,,1.29,13.4,REJECTED
rep_0640,usr_050,0.88,"Nagapattinam, Tamil Nadu",east,storm-surge,Severe,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,10.966674,80.181583,14.57,2025-08-16T17:00:00,2025-08-16T20:24:00,12240,0,,,,,0.55,16.0,REJECTED
rep_0641,usr_005,0.6,"Surat, Gujarat",west,flood,High,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.142792,72.640964,13.43,2025-08-17T21:39:38.053086,2025-08-18T02:25:38.053086,17160,0,,,https://example.com/media_640.jpg,daf27aab0ea0c519ca8ff7aa0637051d3b1a4ea649724278b8361d92841d3a33,2.2,76.5,VERIFIED
rep_0642,usr_023,0.88,"Alibaug, Maharashtra",west,high-waves,High,धक्कादायक लाटांचा जोर वाढला असून जेटीवर पाणी आले आहे.,mr,18.690873,72.880571,11.59,2025-08-17T02:55:21.118532,2025-08-17T04:06:21.118532,4260,0,,,https://example.com/media_641.jpg,3c6d0d68ac663c5a91fa594a2b19cc88e16e51336019a4e846372b69d2360cda,1.37,49.6,VERIFIED
rep_0643,usr_003,0.45,"Mumbai, Maharashtra",west,flood,High,उधाणाचे पाणी गावातील घरांमध्ये शिरले असून रस्ते पाण्याखाली गेले आहेत.,mr,18.914651,72.81492,144.74,2025-08-16T14:38:53.224570,2025-08-16T15:08:53.224570,1800,1,18.923357,72.815355,,,2.23,54.7,VERIFIED
rep_0644,usr_004,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,High,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.657495,83.209795,123.25,2025-08-17T18:56:40.268465,2025-08-17T20:22:40.268465,5160,0,,,https://example.com/media_643.jpg,a1827a2b68137bf8339131cd3b6f47e61d9d508e733af11d049598054c9ba57d,2.97,31.8,VERIFIED
rep_0645,usr_038,0.6,"Digha, West Bengal",east,flood,Moderate,দীঘা সমুদ্র সৈকত হোটেল বুকিং ডিসকাউন্ট।,bn,21.792106,87.608319,3.51,2025-08-18T23:00:00,2025-08-19T00:48:00,6480,0,,,https://example.com/media_644.jpg,1f7ebc18b0ec64a1831df45b251fda5092cfbc6af71cd02feae15e5f19ac737c,0.6,11.6,REJECTED
rep_0646,usr_038,0.6,"Puri, Odisha",east,flood,High,"Observed water activity near coast in Puri, Odisha.",en,19.85018,85.82569,39.69,2025-08-17T09:00:00,2025-08-17T09:50:00,3000,0,,,,,1.52,35.8,REJECTED
rep_0647,usr_024,0.6,"Kochi, Kerala",west,storm-surge,Moderate,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,9.925219,76.292654,13.64,2025-08-16T15:00:00,2025-08-16T16:58:00,7080,0,,,,,0.52,12.2,REJECTED
rep_0648,usr_032,0.2,"Mumbai, Maharashtra",west,flood,High,"समुद्र का पानी तटीय बस्तियों में घुस गया है, भारी जलभराव।",hi,18.902697,72.8145,92.61,2025-08-17T03:03:31.152393,2025-08-17T03:10:31.152393,420,0,,,https://example.com/media_647.jpg,20b47cf34072bb2ffa96719dc6faa3619960c9a024d04a7eab899605da8a0b48,2.57,58.2,VERIFIED
rep_0649,usr_009,0.45,"Paradip, Odisha",east,flood,Moderate,"Observed water activity near coast in Paradip, Odisha.",or,20.30594,86.607149,57.91,2025-08-15T19:00:00,2025-08-15T19:15:00,900,0,,,https://example.com/media_648.jpg,9e5a11cecdc5a198631f9af416d126348a558d9a18c6afca087ae4eb8fc4e1a1,1.61,34.6,REJECTED
rep_0650,usr_040,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.669281,83.195677,22.71,2025-08-17T13:54:44.391018,2025-08-17T14:21:44.391018,1620,0,,,https://example.com/media_649.jpg,97d80c86a373e0d8f9a152fdfc2575d168f2c8ea087330fe79d4e8ec7d508090,2.01,42.9,VERIFIED
rep_0651,usr_048,0.45,"Chennai, Tamil Nadu",east,flood,Low,High tide flooding entered coastal market area.,en,13.098273,80.295056,56.93,2025-08-15T16:10:15.883823,2025-08-15T16:23:15.883823,780,0,,,https://example.com/media_650.jpg,d8783fd3e65dcda3fb4e2d46812d7d873d1a90a32f71039a3f96d1a674009991,2.96,51.2,VERIFIED
rep_0652,usr_034,0.45,"Mumbai, Maharashtra",west,flood,Moderate,"समुद्र का पानी तटीय बस्तियों में घुस गया है, भारी जलभराव।",hi,18.966733,72.822298,21.18,2025-08-16T18:24:13.724383,2025-08-16T20:15:13.724383,6660,1,18.964945,72.819296,https://example.com/media_651.jpg,c7a6970d057b300e46c187855fc7929e155919a87e4a8ae17ea64f15ebb15b2c,1.44,49.5,VERIFIED
rep_0653,usr_045,0.6,"Mumbai, Maharashtra",west,storm-surge,Low,Severe storm surge and cyclonic gale winds hitting the harbor.,en,18.915158,72.799527,15.72,2025-08-16T15:47:58.477389,2025-08-16T16:00:58.477389,780,0,,,https://example.com/media_652.jpg,6d2e6c5c2354c9ddc5d51459a50edda6ed121bde66e1a6a90183afb74b444809,1.84,57.7,VERIFIED
rep_0654,usr_042,0.45,"Alibaug, Maharashtra",west,high-waves,High,"समुद्रकिनारी ४ मीटरपेक्षा उंच लाटा उसळत आहेत, मच्छीमारांना धोका.",mr,18.661278,72.858092,7.51,2025-08-17T07:46:10.828763,2025-08-17T08:10:10.828763,1440,0,,,https://example.com/media_653.jpg,418e502d605a8a5a6d7cb6ea89365600a751fd0bb09ababca24cab892bf033f4,1.92,62.7,VERIFIED
rep_0655,usr_016,0.45,"Porbandar, Gujarat",west,high-waves,High,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.62504,69.602349,8.84,2025-08-16T17:18:20.335796,2025-08-16T17:45:20.335796,1620,1,21.635347,69.592925,https://example.com/media_654.jpg,4f0e639bc4a05ede505834c69ea990ab0bed1579e859fb0962607a3dfeb05f3f,3.56,57.8,VERIFIED
rep_0656,usr_045,0.6,"Mumbai, Maharashtra",west,high-waves,Severe,"समुद्र में भारी उफान, नावों का संचालन पूरी तरह ठप।",hi,18.91525,72.793557,15.27,2025-08-16T15:54:51.038433,2025-08-16T23:36:51.038433,27720,0,,,https://example.com/media_655.jpg,a0d3a4f605e783575cd7e585eb353bbe10bea57a1cec6224abb8608b7284e8cf,2.25,58.8,VERIFIED
rep_0657,usr_009,0.45,"Mangalore, Karnataka",west,high-waves,Low,"Observed water activity near coast in Mangalore, Karnataka.",en,12.951832,74.877506,23.78,2025-08-18T09:00:00,2025-08-18T10:19:00,4740,0,,,https://example.com/media_656.jpg,247a5519d4a0bd2b13357e8a35fc61c4737662a3a5b255ab373465b5ad911f7d,1.77,28.9,VERIFIED
rep_0658,usr_036,0.88,"Chennai, Tamil Nadu",east,flood,High,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.076095,80.268159,10.96,2025-08-15T19:12:59.189709,2025-08-15T19:31:59.189709,1140,0,,,,,2.84,53.1,VERIFIED
rep_0659,usr_041,0.88,"Alibaug, Maharashtra",west,coastal-erosion,High,लाटांच्या माऱ्याने समुद्रकिनाऱ्याची धूप वेगाने होत आहे.,mr,18.643816,72.850677,13.99,2025-08-17T08:31:51.977346,2025-08-17T08:51:51.977346,1200,0,,,https://example.com/media_658.jpg,efdaa955317bbaa1ce4aa5d1df26c9eef0c3fa9c6d2193dfcaaec71787a7a004,2.3,45.1,VERIFIED
rep_0660,usr_041,0.88,"Panaji, Goa",west,flood,Moderate,"Observed water activity near coast in Panaji, Goa.",en,15.510955,73.868912,33.78,2025-08-16T20:00:00,2025-08-16T21:14:00,4440,0,,,https://example.com/media_659.jpg,5396dc7d745af70b20af5c00810b8d380e4752ff65696307c81292ead8219d85,1.52,26.7,REJECTED
rep_0661,usr_020,0.6,"Chennai, Tamil Nadu",east,flood,Severe,"समुद्र का पानी तटीय बस्तियों में घुस गया है, भारी जलभराव।",hi,13.062473,80.327764,12.64,2025-08-16T03:15:04.234779,2025-08-16T03:38:04.234779,1380,0,,,https://example.com/media_660.jpg,d5cae9eb5440ac862103777089465b7f4296fc0a598592e020dd2436931afd39,3.13,48.5,VERIFIED
rep_0662,usr_050,0.88,"Alibaug, Maharashtra",west,high-waves,High,"Severe swells observed along the promenade, small boats unable to anchor.",en,18.650803,72.881871,6.3,2025-08-17T03:35:56.770125,2025-08-17T03:58:56.770125,1380,1,18.649955,72.881786,https://example.com/media_661.jpg,0286adf1bd246ab30d16cb3ce934db87cac8be11c529368005514d14e6161600,1.37,45.4,VERIFIED
rep_0663,usr_045,0.6,"Porbandar, Gujarat",west,high-waves,Moderate,"Severe swells observed along the promenade, small boats unable to anchor.",en,21.653042,69.636667,14.54,2025-08-16T22:53:07.554334,2025-08-17T04:23:07.554334,19800,1,21.655407,69.644169,https://example.com/media_662.jpg,7b6b9e8e2fd67ac726fafaf9d9598b556721efb5a443b3d70283d718093d5521,4.39,86.3,VERIFIED
rep_0664,usr_009,0.45,"Porbandar, Gujarat",west,high-waves,High,જેટી પાસે ભારે મોજાના કારણે નુકસાન.,gu,21.653274,69.618518,12.83,2025-08-16T16:36:35.629437,2025-08-16T16:47:35.629437,660,0,,,https://example.com/media_663.jpg,5b0b1f32a85f0afb3de201539853012c22fc58268bd5645353f5395ef44a2d88,3.15,56.7,VERIFIED
rep_0665,usr_024,0.6,"Chennai, Tamil Nadu",east,coastal-erosion,Low,"Observed water activity near coast in Chennai, Tamil Nadu.",ta,13.067426,80.333939,34.94,2025-08-18T10:00:00,2025-08-18T10:27:00,1620,0,,,,,1.62,31.2,REJECTED
rep_0666,usr_028,0.45,"Puri, Odisha",east,flood,Low,Sunny clear weather at beach having fun with friends.,en,19.838295,85.844724,3.67,2025-08-15T15:00:00,2025-08-15T18:28:00,12480,0,,,https://example.com/media_665.jpg,9db1f9b5518e011faeb5b975e888913e19bd000aa1a327a0573a401102bb70c4,0.58,21.0,REJECTED
rep_0667,usr_017,0.6,"Nagapattinam, Tamil Nadu",east,flood,Low,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,10.751392,79.823852,9.86,2025-08-18T04:45:05.055605,2025-08-18T04:56:05.055605,660,0,,,https://example.com/media_666.jpg,2d1a9dfcffb976109c7fd7572d6cee1b5323f9811a1e2af05e026494dbea0d52,2.56,49.9,VERIFIED
rep_0668,usr_048,0.45,"Paradip, Odisha",east,high-waves,High,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,20.324282,86.614316,101.73,2025-08-16T04:00:00,2025-08-16T04:54:00,3240,0,,,https://example.com/media_667.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.09,20.2,REJECTED
rep_0669,usr_017,0.6,"Chennai, Tamil Nadu",east,flood,Moderate,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,13.214223,80.545887,14.73,2025-08-18T07:00:00,2025-08-18T08:57:00,7020,1,13.312118,80.647691,,,1.02,11.4,REJECTED
rep_0670,usr_044,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,High,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.767758,79.815845,23.73,2025-08-17T19:27:49.589209,2025-08-17T21:21:49.589209,6840,1,10.769231,79.81737,https://example.com/media_669.jpg,604aed5232166398b2aa459785fe433bd2f38fe424e1e471b52b7ee7826b2317,2.66,49.5,VERIFIED
rep_0671,usr_043,0.6,"Surat, Gujarat",west,flood,Low,High tide flooding entered coastal market area.,en,21.109825,72.64011,17.99,2025-08-18T01:52:11.990578,2025-08-18T02:19:11.990578,1620,0,,,,,1.88,72.3,VERIFIED
rep_0672,usr_034,0.45,"Puri, Odisha",east,coastal-erosion,Severe,Hotel discount booking promotion near seaside.,en,19.810843,85.825093,67.41,2025-08-15T15:00:00,2025-08-15T16:07:00,4020,0,,,https://example.com/media_671.jpg,f69cfd61c2c38d9a3d18e15c6c80eb7fbac1b0e4f02ec9321aa33ecd7441738b,0.64,16.6,REJECTED
rep_0673,usr_026,0.6,"Kakinada, Andhra Pradesh",east,flood,Low,"Observed water activity near coast in Kakinada, Andhra Pradesh.",te,16.939719,82.234942,45.73,2025-08-18T13:00:00,2025-08-18T13:52:00,3120,0,,,,,1.43,30.0,REJECTED
rep_0674,usr_050,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.712493,83.201561,24.41,2025-08-17T18:28:27.354611,2025-08-17T18:46:27.354611,1080,0,,,,,2.26,57.2,VERIFIED
rep_0675,usr_038,0.6,"Surat, Gujarat",west,flood,Severe,ભરતીના પાણીથી રસ્તાઓ જળબંબાકાર.,gu,21.141348,72.634715,8.62,2025-08-17T22:24:14.943360,2025-08-17T22:31:14.943360,420,0,,,https://example.com/media_674.jpg,110851ed6eb971cc4868a8dfb8ec657bb25db9fb225de0cdac5b15cd22ea0fe9,1.86,75.3,VERIFIED
rep_0676,usr_002,0.88,"Kozhikode, Kerala",west,coastal-erosion,Low,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,11.420206,76.062214,11.49,2025-08-18T04:00:00,2025-08-18T06:40:00,9600,0,,,https://example.com/media_675.jpg,a4d67e302cbccb6d42e3e20cca06ccf9587a1ea1d541a2aeeb63b56e7695b41a,0.5,20.9,REJECTED
rep_0677,usr_007,0.45,"Puri, Odisha",east,storm-surge,High,ଆଜି ପାଗ ଖୁବ୍ ଭଲ ଅଛି ।,or,19.819431,85.834526,5.01,2025-08-15T16:00:00,2025-08-15T17:08:00,4080,0,,,https://example.com/media_676.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.11,13.8,REJECTED
rep_0678,usr_049,0.6,"Puri, Odisha",east,high-waves,Severe,Hotel discount booking promotion near seaside.,en,20.102148,86.045104,4.36,2025-08-17T06:00:00,2025-08-17T08:31:00,9060,0,,,,,0.94,21.9,REJECTED
rep_0679,usr_046,0.6,"Digha, West Bengal",east,storm-surge,High,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.604935,87.505092,22.67,2025-08-16T05:03:42.100365,2025-08-16T05:26:42.100365,1380,1,21.606723,87.505271,https://example.com/media_678.jpg,9782d332c2e2b7652003208fbb0e0dd058dfa6c830e7aab6531843adf218cb4d,3.13,43.6,VERIFIED
rep_0680,usr_018,0.45,"Alibaug, Maharashtra",west,high-waves,High,"Observed water activity near coast in Alibaug, Maharashtra.",mr,18.686229,72.89984,43.95,2025-08-18T03:00:00,2025-08-18T05:00:00,7200,0,,,https://example.com/media_679.jpg,1b529b3828c42f771d41928525da4ae43c37546b9eddd300e5d8bac2908b30c0,1.72,27.0,VERIFIED
rep_0681,usr_018,0.45,"Kakinada, Andhra Pradesh",east,storm-surge,Severe,బీచ్ రిసార్ట్ ఆఫర్లు మరియు బుకింగ్.,te,16.972599,82.248383,4.82,2025-08-18T19:00:00,2025-08-18T23:27:00,16020,0,,,,,0.65,11.5,REJECTED
rep_0682,usr_030,0.45,"Kakinada, Andhra Pradesh",east,tsunami,Moderate,బీచ్ రిసార్ట్ ఆఫర్లు మరియు బుకింగ్.,te,17.203054,82.550052,118.27,2025-08-17T17:00:00,2025-08-17T17:57:00,3420,1,17.338848,82.654059,,,0.49,15.9,REJECTED
rep_0683,usr_024,0.6,"Alibaug, Maharashtra",west,high-waves,High,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,18.671754,72.872427,80.15,2025-08-17T10:18:04.193896,2025-08-17T10:28:04.193896,600,0,,,https://example.com/media_682.jpg,2d6ae2bb5a78c297521902fdc9ae5a70c7e6473c671eaa885d8e6a3a223f2a84,2.77,60.1,VERIFIED
rep_0684,usr_037,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Severe,கடற்கரையில் 4 மீட்டருக்கும் அதிகமான உயரமான கடல் அலைகள் சீறுகின்றன.,ta,10.797719,79.802252,11.83,2025-08-17T19:31:23.551091,2025-08-17T19:55:23.551091,1440,0,,,https://example.com/media_683.jpg,cd9b1818ec9d563da5585eb6c92f18a88d853e2df52616d71c6018c187e8a538,1.83,54.8,VERIFIED
rep_0685,usr_023,0.88,"Puri, Odisha",east,flood,Severe,"Observed water activity near coast in Puri, Odisha.",en,19.794839,85.755091,45.34,2025-08-17T06:00:00,2025-08-17T07:55:00,6900,0,,,https://example.com/media_684.jpg,ab537fde8a6055536ffc919101d5122ca170db153c260f920250d76865da009a,1.25,26.5,VERIFIED
rep_0686,usr_012,0.2,"Porbandar, Gujarat",west,high-waves,Severe,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.644285,69.590495,22.22,2025-08-16T20:29:10.312467,2025-08-16T20:59:10.312467,1800,0,,,https://example.com/media_685.jpg,5ec88a72442eae02246836b36c9352163b3ebb0628999a1472415b0d9c622dac,3.77,81.4,VERIFIED
rep_0687,usr_026,0.6,"Mangalore, Karnataka",west,high-waves,High,"Observed water activity near coast in Mangalore, Karnataka.",en,12.926304,74.854059,47.94,2025-08-15T07:00:00,2025-08-15T08:56:00,6960,0,,,https://example.com/media_686.jpg,eb4b9244d237ee27e06b0520f4c2c986ef13ed22d1a467598eada5e81066e3fd,1.58,35.8,REJECTED
rep_0688,usr_012,0.2,"Puri, Odisha",east,coastal-erosion,High,Sunny clear weather at beach having fun with friends.,en,19.985244,85.937684,169.11,2025-08-17T13:00:00,2025-08-17T17:23:00,15780,1,20.088103,86.042915,https://example.com/media_687.jpg,b73716949baeb6a8b19589df84e62e2508181d057971007d8cb887efe6df897a,0.94,22.3,REJECTED
rep_0689,usr_049,0.6,"Nagapattinam, Tamil Nadu",east,high-waves,Low,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.788263,79.834923,5.39,2025-08-18T01:16:12.265728,2025-08-18T01:28:12.265728,720,1,10.784031,79.838555,https://example.com/media_688.jpg,ef351a7fd57573df59f207ff55eb5a8b1013b71f104c448368d8fb6a3008f027,2.87,59.1,VERIFIED
